1,2,3,4,5,6,7,8,9,10,11,12
0.6,0.0,1.6,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,34.4,14.6,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0
0.5,0.0,0.8,5.1,14.0,13.6,0.0,0.0,9.1,0.0,1.6,0.0
0.0,13.4,0.5,3.0,3.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
0.4,0.0,0.0,3.3,18.2,0.0,7.6,0.0,0.0,0.0,0.0,0.0
0.0,0.4,0.1,0.0,11.2,0.0,0.0,9.0,0.0,0.0,0.0,0.0
0.3,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4,21.4,14.2,15.8,0.0,26.2,0.0,0.0,0.4,1.0,0.0
0.0,0.0,7.0,0.7,0.6,8.6,0.9,0.0,0.0,0.0,1.6,0.0
0.0,0.0,0.0,2.9,0.0,10.5,1.0,0.0,0.0,0.0,2.6,0.0
0.0,0.0,2.8,6.5,6.4,8.1,8.1,0.8,0.0,0.0,0.4,0.0
3.5,0.0,3.1,26.6,2.4,3.0,7.2,0.0,0.1,0.0,0.8,0.0
0.0,0.4,0.7,5.3,1.6,3.2,26.6,1.4,0.0,0.0,0.6,0.0
12.2,0.2,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
3.0,68.8,3.0,22.6,4.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4
1.6,11.8,0.9,61.4,39.6,0.0,8.5,0.0,0.0,0.0,0.8,2.6
0.9,8.8,0.0,0.0,14.6,29.0,0.0,0.0,1.4,0.0,0.0,1.5
0.5,39.0,4.3,65.2,3.2,14.4,5.5,0.0,0.0,0.0,2.2,0.8
3.8,23.1,0.0,4.2,6.6,0.0,13.6,0.0,0.0,0.0,0.4,1.2
0.0,3.5,8.9,5.4,0.0,0.0,2.8,0.0,0.0,0.0,0.3,15.3
5.5,0.0,43.3,20.8,4.4,0.0,0.0,0.0,0.0,1.3,0.0,57.0
0.0,0.0,0.0,3.2,0.0,0.5,0.0,0.0,0.0,0.4,0.0,71.6
0.0,0.0,0.5,8.1,5.5,18.6,0.0,0.0,0.0,0.0,0.0,1.1
0.0,2.1,39.6,8.0,23.7,9.6,0.0,0.0,0.0,0.0,0.0,16.5
11.2,0.1,15.0,5.5,0.7,5.8,0.0,0.0,0.0,0.0,0.0,0.6
28.3,9.4,20.2,36.0,0.0,17.6,5.4,0.0,0.0,0.0,0.0,0.0
76.0,16.8,17.4,3.8,0.0,16.9,12.4,0.0,0.0,0.0,0.0,0.0
8.2,0.1,82.6,23.1,4.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0
18.1,0.0,6.1,27.9,14.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
0.0,3.4,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.8
7.3,0.0,9.5,20.0,3.1,0.8,0.0,0.0,1.3,7.5,0.2,0.0
0.8,0.0,9.6,0.0,2.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0
0.5,0.0,1.0,3.9,16.1,0.0,3.1,0.0,0.0,0.0,0.0,0.0
3.4,0.0,21.4,1.8,14.2,3.4,0.0,2.4,0.0,0.4,0.0,0.0
0.6,3.8,35.1,0.0,19.6,44.0,0.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.8,11.0,18.0,0.4,2.2,0.8,0.0,0.0,0.0,0.5
0.2,0.0,0.0,0.7,2.1,13.5,1.9,9.8,0.0,0.0,0.7,0.0
0.0,0.6,0.0,1.4,0.0,0.0,54.0,0.4,0.0,0.0,0.0,0.0
0.0,6.5,0.0,39.5,0.4,1.3,3.2,3.5,1.7,2.1,3.7,0.0
0.0,0.0,0.0,27.7,0.4,17.4,4.4,0.0,1.0,0.0,0.0,0.0
0.3,0.0,27.6,29.6,4.5,11.3,17.3,0.0,14.4,0.0,0.0,0.0
0.0,0.4,0.0,27.2,1.1,9.1,8.2,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.1,16.3,3.0,0.5,0.0,0.0,0.0,0.0,0.4,1.2
9.2,0.0,6.1,2.4,1.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0
70.3,4.6,0.4,9.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.2,0.4,7.8,8.0,0.0,20.8,0.0,0.6,0.0,0.0,0.4,0.0
0.4,6.5,0.0,22.9,13.9,16.6,0.0,14.0,0.0,0.0,1.5,0.0
0.0,2.4,9.4,5.3,0.1,34.5,0.0,40.8,0.0,0.0,1.4,0.0
0.0,4.2,48.2,0.2,0.0,12.2,3.5,0.0,0.0,0.0,0.8,1.7
0.0,0.0,25.1,79.4,1.4,10.2,2.4,0.0,0.0,5.7,1.3,0.0
0.2,0.0,20.7,27.4,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4
0.0,2.2,3.2,2.3,12.2,9.3,8.3,0.0,1.7,0.0,0.0,0.0
0.2,10.2,1.6,2.0,18.2,0.2,7.7,11.4,0.3,0.2,0.0,0.2
0.0,12.2,2.5,17.2,0.1,0.4,0.0,0.6,0.2,0.0,0.0,0.0
0.0,0.1,0.0,1.3,0.6,8.2,0.1,0.0,0.0,1.2,0.4,15.6
41.7,0.0,15.9,2.6,6.4,3.4,3.1,0.9,0.5,0.0,0.0,0.5
76.9,8.7,23.2,5.4,9.4,0.0,7.4,0.2,0.0,0.2,0.0,1.2
2.9,1.4,0.8,14.9,8.0,8.3,2.4,0.0,0.0,0.0,0.0,1.6
0.0,1.0,14.0,24.4,0.0,44.2,0.0,0.2,0.0,2.0,0.0,18.3
1.8,0.0,6.5,22.4,3.8,6.0,0.0,0.0,0.0,0.6,0.0,11.4
1.6,0.0,0.0,13.9,1.2,0.0,0.0,0.0,1.0,0.0,0.0,10.2
0.0,0.0,3.2,0.1,14.8,0.0,0.0,0.0,0.3,2.9,0.0,0.0
0.0,0.0,48.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4
0.0,0.0,0.4,9.6,68.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.0,2.4,0.0,10.7,2.8,0.2,0.0,0.0,3.5,0.0,0.0
0.0,0.0,2.1,11.7,2.4,17.1,18.7,0.0,0.0,0.5,0.0,0.0
0.0,0.3,0.0,31.7,16.8,4.3,18.4,0.0,0.0,0.4,0.0,0.0
0.7,1.1,0.0,25.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.5
0.8,2.9,0.0,0.0,0.0,4.4,0.1,1.1,0.0,0.0,1.2,0.7
0.0,0.0,0.3,1.2,1.8,2.4,2.9,0.0,0.0,0.0,0.0,0.0
1.4,0.0,0.0,3.2,0.0,0.0,17.0,0.4,2.9,0.0,1.4,0.0
2.0,0.0,0.0,4.4,1.9,0.0,0.0,0.0,2.4,0.0,0.0,0.0
0.0,0.0,0.0,0.6,0.0,0.2,1.5,0.0,0.2,0.0,0.0,0.0
1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
0.0,0.0,0.0,5.5,8.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0
1.3,0.0,1.8,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.6,24.4,0.0,0.2,6.6,0.0,0.0,0.0,0.0
16.9,0.0,0.0,0.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
0.4,0.2,0.0,0.0,0.0,5.2,10.0,2.8,0.0,13.7,14.0,3.4
0.7,0.0,0.7,5.0,4.0,0.2,4.0,0.0,10.4,0.0,0.8,0.2
0.0,0.0,0.2,1.3,5.1,0.0,10.0,0.0,2.3,1.2,0.0,0.4
0.0,1.4,1.2,2.0,1.2,0.0,0.0,0.0,8.3,1.9,0.4,0.5
0.0,0.0,0.2,11.6,6.6,0.0,0.1,0.0,0.0,0.5,0.0,0.0
1.5,0.0,0.0,0.0,0.0,4.7,3.0,0.0,0.0,0.0,0.0,1.1
0.0,9.0,5.7,34.0,1.1,2.5,0.0,1.1,0.4,0.0,1.8,2.0
0.3,54.7,32.3,9.4,0.0,9.0,0.0,0.0,0.2,0.0,0.0,0.0
3.3,16.6,1.3,3.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.4,19.2,3.6,1.4,0.0,1.5,0.0,0.0,0.0,0.0,3.4
1.0,4.5,0.0,49.6,1.2,0.5,0.0,0.2,0.0,0.0,0.0,0.0
0.0,29.9,0.3,1.9,3.7,0.0,0.0,0.0,6.4,0.0,0.0,0.0
3.7,0.0,0.0,3.9,2.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.3,16.4,3.7,0.0,0.8,0.0,0.6,2.9,0.0,0.0
2.0,0.0,36.0,0.0,2.5,0.0,0.0,0.0,0.0,0.7,0.0,0.0
0.0,21.6,0.8,3.8,2.6,2.0,0.8,1.2,0.0,0.0,0.0,0.0
0.0,3.5,0.0,21.0,28.2,0.6,1.0,0.0,0.0,0.0,0.2,0.0
1.3,3.9,7.2,31.0,15.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0
1.4,35.6,7.2,17.4,12.0,4.6,2.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,42.1,8.5,0.2,1.4,0.0,0.0,0.0,0.2,0.0
0.0,26.0,27.6,0.3,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.9,26.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15.8,0.0,18.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.8,41.2,14.7,1.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0
0.0,0.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1,2.0,23.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0
0.8,0.0,2.8,15.2,5.8,0.0,0.8,0.0,0.7,0.0,0.0,0.0
0.0,0.0,11.3,35.6,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0
0.1,0.0,9.2,0.3,6.8,0.0,1.6,0.0,0.0,1.0,0.0,0.0
0.0,89.1,116.6,25.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.3,16.5,5.6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.8,2.1,8.6,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0
5.3,4.2,0.0,12.8,0.0,0.0,0.0,6.3,0.0,0.0,0.5,0.0
0.0,0.2,0.0,11.3,8.0,20.4,0.0,0.0,0.0,1.9,0.0,0.0
0.0,15.1,0.0,8.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9,0.0,24.0,0.0,0.3,0.0,0.0,0.0,1.5,0.0,0.0
4.6,0.0,2.2,0.9,1.2,0.0,0.0,0.0,0.0,10.4,0.6,0.0
0.5,0.0,11.9,0.7,0.9,0.2,0.0,0.0,0.0,10.2,0.0,0.0
0.0,0.8,39.0,15.4,48.8,0.0,0.0,0.0,0.0,9.3,0.0,5.0
0.0,0.9,6.4,13.3,21.9,0.0,0.0,3.2,0.4,2.2,0.0,0.0
0.0,1.4,12.4,42.6,10.1,2.1,0.0,0.0,0.0,2.2,0.0,0.0
0.0,0.7,1.0,27.6,0.0,7.2,0.0,0.0,1.0,3.2,0.0,0.0
0.0,0.0,26.8,71.4,0.0,0.0,0.0,0.0,0.1,7.1,0.0,0.0
0.8,0.0,57.2,0.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.0,2.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,30.0,0.0,22.8,0.0,0.2,0.0,0.0,0.2,0.0
0.0,1.6,5.2,0.7,0.0,0.8,0.0,0.0,10.0,0.0,0.0,0.0
0.0,0.0,0.0,7.3,6.5,11.4,0.0,0.0,0.0,0.0,0.0,0.3
0.0,0.0,24.7,1.1,26.2,0.5,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,4.4,6.5,16.7,0.9,0.0,1.6,0.0,0.0,0.0,0.0
0.0,0.0,0.2,12.4,8.0,0.3,2.5,0.0,0.0,0.0,0.0,0.0
0.0,10.9,2.8,32.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.9,27.0,4.4,9.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7,12.8,0.0,5.9,0.7,3.1,0.0,0.0,0.0,0.0
0.0,0.6,5.8,0.7,0.0,39.3,0.5,7.2,0.0,0.0,1.3,0.0
0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.9,0.0,0.0,0.2,0.0
0.0,11.6,0.0,0.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
0.0,53.4,0.4,1.2,0.0,0.0,2.4,3.7,0.0,0.4,0.0,0.0
0.0,0.0,9.5,11.8,10.6,0.0,0.0,2.3,0.0,0.0,0.0,0.0
0.0,3.0,0.4,8.0,2.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7
0.0,12.8,2.1,35.8,0.0,0.0,4.3,1.5,0.0,0.0,1.3,0.0
0.0,3.3,26.0,0.0,0.3,0.0,0.0,2.8,0.0,0.0,0.0,0.0
0.0,54.7,0.0,0.0,2.2,0.0,0.0,0.7,0.3,0.0,0.0,0.0
0.0,31.4,0.0,29.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
0.0,21.7,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19.8,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1.6,5.7,0.2,0.0,3.8,0.0,0.0,6.1,0.0,0.0,0.0
0.3,15.9,1.9,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,4.3,0.1,0.0,0.4,0.0,0.0,0.7,0.0,0.0,0.0
0.4,0.0,75.6,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0
0.0,39.5,2.9,0.0,0.3,18.6,0.0,0.0,0.0,0.0,0.0,0.0
8.5,24.1,4.4,0.0,6.0,0.0,0.0,0.8,0.0,2.6,0.0,0.0
0.0,0.0,4.0,0.0,1.3,0.0,0.0,0.0,0.0,2.8,0.0,0.0
37.2,0.0,20.8,0.0,0.4,0.0,0.0,1.4,0.0,0.6,0.0,0.0
0.0,0.0,0.2,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.8,0.0,0.8,0.0,0.0,0.0,0.0,0.3,0.0,0.0
0.0,0.0,0.0,8.6,46.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0
0.0,0.1,0.0,1.0,3.2,0.0,0.0,4.1,0.0,0.2,0.0,0.0
0.0,0.0,2.6,0.0,4.5,0.0,0.0,0.0,0.3,0.4,0.0,0.0
1.0,0.0,1.8,0.8,1.6,0.0,0.0,0.0,0.0,0.9,0.0,0.0
9.7,0.0,0.3,3.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
0.0,0.0,0.0,1.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1,9.6,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10.0,0.0
0.0,0.0,0.0,0.0,0.0,17.4,106.3,0.0,7.8,0.0,0.0,9.8
1.6,0.0,0.6,0.0,0.0,34.5,42.1,1.0,1.8,0.0,0.0,0.1
0.0,0.0,0.3,0.0,0.2,0.0,1.2,2.4,0.0,0.0,0.0,0.0
0.0,0.0,3.4,0.0,0.0,0.1,1.2,0.7,1.5,0.0,0.1,0.0
0.0,4.2,0.8,1.5,0.0,0.2,13.5,2.4,0.2,0.6,0.0,0.0
0.0,0.0,0.7,17.8,0.0,0.0,0.0,3.0,0.2,0.0,1.5,0.0
26.4,0.0,0.0,33.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7
0.4,0.8,6.5,3.8,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,0.0,0.7,0.9,0.0,0.0,0.0,5.3,0.0,2.5,0.0,0.0
0.0,0.0,0.2,1.6,7.8,0.0,0.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.8,0.3,26.4,0.0,0.0,1.2,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,19.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0
0.0,0.7,0.0,10.8,9.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0
0.0,5.9,10.4,28.6,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
0.0,94.0,0.6,36.4,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
0.0,0.0,25.2,61.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,1.4,42.8,3.0,0.0,16.4,3.8,0.0,0.0,0.6,0.0,0.0
0.0,0.3,0.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,3.0
0.0,0.0,55.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,31.0,2.7,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.4,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0
8.4,0.0,9.2,8.2,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.4
21.6,0.0,7.7,50.0,33.0,4.6,0.0,0.0,0.0,1.5,0.0,0.0
2.5,0.0,0.3,7.8,0.0,9.0,5.2,0.0,0.0,0.0,0.0,0.0
4.2,0.0,0.6,2.6,3.2,3.0,2.0,0.2,0.4,0.0,0.7,0.0
5.2,0.0,0.5,3.8,0.0,5.4,0.0,0.0,0.4,0.0,0.0,0.0
12.9,21.8,0.0,17.4,0.0,0.0,0.0,1.2,0.4,1.7,0.0,0.0
0.0,8.3,0.0,21.6,0.6,22.5,0.0,0.0,0.0,1.5,0.0,0.0
0.0,3.8,0.0,16.4,13.7,20.3,13.2,0.0,0.0,0.0,0.0,0.0
0.0,6.2,23.3,4.0,35.1,0.0,0.2,0.0,0.3,0.0,0.0,0.1
0.0,24.5,2.4,10.8,16.2,1.2,8.2,2.6,1.4,0.0,0.0,0.0
0.0,55.6,0.0,0.0,3.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,27.6,4.4,8.4,7.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0
1.8,15.1,2.6,15.2,16.5,33.2,0.3,0.0,1.5,0.0,0.0,0.0
0.0,3.2,12.5,25.7,12.8,75.4,0.0,0.0,0.0,0.0,1.8,0.0
14.2,12.0,42.8,53.8,30.4,1.1,19.1,0.0,8.2,0.0,0.0,0.0
0.0,6.2,23.2,0.0,57.8,12.2,26.9,0.0,3.0,0.0,0.0,0.0
0.2,4.9,0.8,0.0,5.8,48.0,0.5,0.0,0.0,0.0,0.0,0.0
0.0,6.1,0.2,4.3,0.0,11.0,9.6,1.6,0.0,0.0,0.0,0.0
0.0,0.0,46.0,8.4,10.0,1.2,18.0,5.4,0.0,0.0,0.0,0.0
1.6,0.0,5.6,9.0,21.7,6.3,3.4,0.0,0.0,0.0,0.0,0.0
0.5,1.3,10.3,26.0,22.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6,1.0,16.8,0.2,7.8,49.9,0.0,0.0,0.0,4.8,0.0,1.8
0.1,0.0,3.8,22.0,8.0,52.6,0.2,0.0,0.0,0.0,0.0,0.0
0.0,0.0,21.6,0.0,6.5,9.6,0.0,0.0,0.0,0.0,0.2,0.6
0.0,7.6,32.9,0.0,0.0,44.2,0.0,3.6,0.0,0.0,0.0,2.8
0.0,6.1,12.4,28.7,1.6,40.4,7.1,0.0,0.0,0.0,0.0,0.6
0.0,1.2,3.6,18.8,0.0,73.6,10.5,0.0,0.0,0.0,0.0,6.7
17.0,39.8,15.1,16.1,2.7,19.3,0.0,0.6,0.4,0.0,1.0,26.8
13.4,0.0,34.3,27.5,0.0,35.0,0.0,0.0,0.0,0.0,0.6,7.0
0.0,0.0,72.1,51.4,9.4,7.0,0.0,0.0,0.0,0.0,0.0,7.3
