1,2,3,4,5,6,7,8,9,10,11,12
7.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,1.9,17.2,13.8,2.3,0.8,0.0,0.0,0.0,0.0,0.0
0.0,0.8,6.7,5.0,17.3,0.0,24.2,0.0,0.0,0.0,0.0,0.0
0.0,3.4,1.9,0.0,16.8,16.6,12.8,0.0,0.0,0.0,0.0,2.8
0.0,15.9,9.0,11.2,1.1,0.6,4.2,0.0,0.0,0.0,0.4,0.0
16.4,14.0,0.0,10.3,0.2,5.0,4.8,0.0,0.0,0.0,6.8,0.0
0.2,0.0,0.0,113.6,1.0,0.0,1.8,0.0,0.0,0.0,8.0,0.0
0.0,1.1,84.2,9.0,17.9,49.0,0.0,0.0,0.0,0.0,5.6,0.0
22.0,0.0,3.8,45.2,6.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0
54.0,5.5,0.0,18.7,0.0,0.0,8.5,0.0,0.0,0.3,0.0,0.0
0.0,35.0,3.2,21.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0
0.0,20.4,0.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0
3.0,12.6,0.4,15.6,0.6,3.7,0.0,0.0,0.0,0.0,2.3,0.0
0.0,0.0,4.6,16.9,8.5,0.0,0.0,0.0,0.5,0.0,0.2,0.0
3.5,1.7,3.6,11.2,2.3,0.5,0.0,0.0,0.6,6.8,0.0,0.0
0.0,0.0,7.2,35.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
0.6,0.0,14.1,22.1,26.8,17.7,0.2,0.0,0.0,0.0,0.0,0.0
0.0,6.4,0.0,20.4,28.3,1.4,4.8,0.0,0.0,0.0,0.0,0.0
2.8,1.5,8.2,17.4,30.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
0.0,8.8,0.2,19.5,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,64.2,22.8,23.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
0.6,7.5,0.8,22.8,17.7,4.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.4,35.8,44.6,0.0,0.0,0.0,0.0,0.2,0.0
0.0,0.0,0.0,36.4,0.0,0.0,2.4,0.0,0.0,0.0,4.6,0.0
0.0,0.0,33.4,3.0,0.0,1.8,10.2,0.0,0.0,0.0,2.4,0.0
0.0,2.3,17.0,1.0,2.8,0.0,2.2,0.0,0.0,0.0,0.0,0.0
0.8,23.9,105.0,13.8,0.0,1.8,0.0,0.0,0.0,5.0,0.0,0.4
0.4,1.4,0.0,56.0,0.2,3.8,2.8,0.0,0.0,0.0,0.0,0.0
0.0,20.4,15.4,3.0,13.5,0.0,2.8,0.0,0.0,0.0,0.0,0.0
10.5,0.0,11.2,14.8,6.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,115.6,22.7,19.8,0.0,0.0,0.0,0.0,3.4,1.0,0.8
0.0,0.0,7.3,0.0,72.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0
1.1,7.8,0.2,32.8,6.8,2.7,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.3,8.1,0.2,13.1,0.0,0.0,0.0,0.0,2.4,0.0
0.0,0.2,17.6,38.6,6.2,7.4,0.0,32.0,0.0,0.0,0.0,1.0
0.0,0.0,14.8,81.8,58.1,0.0,0.0,2.6,0.0,0.0,0.0,0.0
13.4,0.0,16.2,6.9,0.0,0.0,0.0,8.8,0.0,0.0,0.0,1.0
20.8,0.2,14.6,0.8,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6,6.2,0.0,2.4,3.6,0.0,0.0,0.0,0.0,1.4,0.0
2.5,0.8,3.2,14.6,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0
0.5,0.0,1.0,9.3,1.6,0.0,0.0,1.4,0.6,1.9,0.0,0.0
0.0,0.0,0.6,44.0,5.3,0.0,0.0,0.3,0.0,0.0,0.1,0.0
0.0,0.0,109.4,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,77.6,0.8,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0
0.6,2.5,0.0,27.4,0.0,0.5,7.5,0.0,1.6,3.6,0.0,0.0
4.0,27.0,14.8,40.8,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,1.6,0.0,22.8,9.8,0.0,5.0,0.0,0.0,0.0,0.0,0.0
0.0,1.4,18.0,4.2,11.3,0.0,0.0,0.0,0.0,0.0,2.5,0.0
12.6,11.2,23.2,16.7,2.8,0.0,0.0,0.0,1.2,0.0,0.0,4.4
3.8,0.2,42.0,0.0,13.8,0.0,7.4,16.4,0.0,0.0,0.0,0.0
1.3,27.8,12.4,9.2,2.6,0.0,0.0,2.9,0.8,4.2,0.0,0.0
0.0,14.7,12.4,3.0,0.4,0.0,7.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.6,1.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.1,0.0,0.0,0.0,4.2,1.2,0.1,0.0,0.0,0.0,0.0,0.0
0.6,0.0,0.0,1.2,0.0,6.2,0.4,0.0,1.0,0.3,0.0,0.0
0.2,38.2,0.0,4.8,7.2,0.0,0.0,0.0,1.6,0.0,0.0,1.2
0.0,9.0,0.0,0.0,21.2,3.0,0.0,0.0,0.0,0.5,0.0,0.0
0.7,65.5,5.6,28.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,55.7,5.1,44.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.7,46.8,1.4,0.0,4.2,0.0,1.2,0.4,0.0,0.0,4.0
0.0,0.0,0.0,1.2,3.4,0.0,0.0,0.3,0.0,0.0,0.0,5.2
0.0,0.0,19.0,23.6,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3
4.6,0.0,5.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.3,0.0,6.0,0.0,4.6,6.6,0.0,0.0,0.0,0.0
1.3,3.0,0.0,7.8,20.2,0.8,0.0,3.8,0.0,0.0,0.0,0.0
0.0,0.0,0.2,2.6,4.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,19.8,41.4,28.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0
0.3,0.6,0.0,23.5,6.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.5,2.6,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6,0.0,14.2,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0,23.4,4.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.8,0.2,10.5,1.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0
0.0,2.5,0.0,34.2,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.0,0.2,2.0,2.2,0.0,0.0,1.4,0.0,0.0,0.0,0.0
0.0,0.0,0.0,19.6,23.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
0.0,1.2,0.4,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.9,0.2,18.4,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.4,0.0,4.0,0.0,0.0,3.8,0.0
0.0,4.4,0.0,0.0,0.3,0.3,0.0,0.4,0.0,0.0,33.0,0.0
0.0,3.0,0.0,0.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.8
0.0,0.0,0.0,0.5,0.1,1.0,2.8,0.0,0.0,0.0,0.8,20.0
0.8,13.4,1.2,2.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3
0.0,0.8,8.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,162.0,6.8,0.1,0.0,0.0,0.0,0.0,0.0,9.0
0.0,0.0,20.9,108.9,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,94.4,3.7,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.3,7.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.2,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.0,36.2,5.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,6.1,0.0,7.2,1.2,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6,2.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6,1.8,0.9,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0
0.8,21.0,8.8,12.8,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
0.5,31.8,3.4,5.4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.6,2.4,0.0,0.0,1.2,0.0,0.0,2.6,0.0,0.0,0.0
0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.2,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,10.2,0.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
0.0,0.0,14.2,7.8,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,55.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
38.2,0.0,8.4,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.6,15.6,0.0,9.8,0.0,1.2,0.0,0.0,0.0,0.0
9.2,0.0,0.0,19.0,0.0,2.5,0.0,5.6,0.0,0.0,0.0,0.0
1.0,3.8,0.0,0.0,0.0,0.0,0.0,0.2,0.9,0.0,0.0,1.8
1.0,0.0,3.4,0.0,1.5,17.4,0.0,2.4,0.0,0.0,0.0,0.4
3.2,0.0,7.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
0.0,10.0,0.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.2
3.8,3.0,13.6,6.8,6.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,14.6,2.0,0.0,0.0,0.0,0.0,0.0
35.2,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.6,0.0
7.8,0.0,41.1,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.0,80.6,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,10.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,2.5,0.0,5.8,0.0,10.0,0.0,0.0,0.0,0.0
1.2,0.0,2.4,2.6,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0
4.4,0.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,8.0
25.0,6.8,5.0,16.8,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.4,0.0,16.0,15.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,3.1
21.8,0.0,0.0,6.2,0.0,0.0,0.0,0.7,0.0,4.4,0.0,9.6
2.6,0.0,34.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.6,74.2,1.0,0.0,0.0,0.8,0.6,0.0,0.0
0.0,0.0,35.2,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.5
0.0,6.6,7.0,0.0,5.0,3.2,0.0,0.0,0.0,4.8,0.0,10.5
0.0,3.6,0.3,18.9,17.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.2,0.5,20.0,30.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,23.4,0.0,3.0,0.0,0.0,0.0,0.0,0.4
0.0,0.0,16.5,0.0,33.8,0.0,0.6,0.0,0.0,0.0,0.4,0.0
7.8,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.6
0.0,2.1,0.0,0.0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.8,4.8,20.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.0,1.6,12.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5
0.0,2.0,13.8,1.2,0.0,0.0,0.0,0.0,34.2,2.0,0.0,1.9
0.0,0.0,14.0,11.8,0.6,0.0,0.0,0.0,9.2,0.0,0.0,0.0
0.0,0.0,2.8,23.3,24.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0
0.0,0.0,1.0,9.0,11.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0
0.0,0.0,2.4,0.0,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.2,4.6,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.2,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.6,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
16.8,9.8,0.0,23.9,13.2,0.0,0.0,0.0,0.0,0.0,0.0,26.2
0.0,20.9,11.8,8.0,14.2,0.0,0.0,0.2,0.8,0.0,0.0,2.8
0.0,48.5,38.4,43.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,3.8
4.8,31.8,0.4,3.8,0.0,3.4,0.0,0.0,0.8,0.0,0.0,0.0
3.6,1.2,6.0,8.8,0.0,12.3,0.1,0.0,1.8,0.0,0.3,0.0
0.0,14.1,13.8,44.2,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.0
0.0,2.1,0.0,59.8,0.4,0.0,0.6,0.0,0.0,0.0,0.0,4.8
0.0,0.0,2.2,13.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4,0.0,8.8,25.8,0.0,0.0,0.1,6.9,0.0,0.0,0.0,1.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
0.0,0.0,7.9,17.4,3.4,11.3,1.5,8.1,0.0,0.0,0.0,0.0
0.9,0.0,2.2,6.5,9.0,0.0,2.4,50.2,0.0,0.0,0.0,0.0
8.2,0.0,0.6,9.4,8.4,0.0,0.1,15.2,0.0,0.0,0.0,0.0
39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.8,0.0,0.0,17.6,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.6,0.0,0.0,10.1,22.6,0.0,0.0,3.2,0.0,0.0,0.0,0.0
13.6,0.0,0.0,14.9,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0
0.0,0.0,0.0,17.2,0.1,0.0,0.0,5.8,2.2,0.0,0.0,0.0
13.2,0.0,5.5,10.0,0.0,0.0,0.0,11.2,11.2,0.0,0.0,0.0
19.4,0.0,21.8,5.1,1.7,0.0,4.3,1.8,37.3,0.0,0.0,0.0
6.2,0.0,23.9,6.7,0.0,0.0,12.2,0.0,7.3,0.0,0.0,0.0
0.0,0.0,11.3,0.2,0.0,0.1,46.3,0.0,9.8,0.0,0.0,0.0
0.0,0.0,0.8,9.0,0.0,0.0,86.0,0.0,25.3,0.0,0.0,0.5
1.7,0.0,1.4,43.0,16.6,5.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.4,4.0,26.7,5.3,14.9,3.0,0.0,8.4,0.0,0.0,6.2
0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,12.2,0.0,0.0,0.0
9.7,31.6,0.0,0.0,10.5,22.8,0.0,0.0,3.0,0.0,0.0,0.0
34.7,24.5,17.5,0.0,0.9,0.0,3.4,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.8,17.7,0.1,0.0,0.0,0.0,2.2,0.0,0.0,0.0
0.0,8.1,0.0,6.7,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0
0.4,4.5,3.9,18.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,9.7,0.0,0.7,3.2,0.0,0.0,0.0,0.0,0.0
0.7,11.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.8,23.7,17.3,3.3,0.0,0.0,0.8,6.8,0.0,0.0,0.0
0.0,7.9,13.3,5.3,0.0,0.0,0.0,10.9,20.8,0.0,0.0,0.0
0.0,0.0,2.0,1.7,0.0,0.0,2.2,0.0,12.8,0.0,6.2,0.0
0.0,10.2,8.3,6.4,0.0,3.0,5.2,0.0,4.2,0.0,0.0,0.0
0.0,6.2,34.5,5.3,0.0,0.6,24.2,0.0,2.2,0.0,0.0,0.0
0.0,1.8,45.1,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,8.7,36.5,15.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,20.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,11.2,34.0,0.0,0.0,39.8,0.0,0.0,0.0,0.0,0.0
0.0,12.1,0.0,11.2,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,35.4,0.0,22.8,11.4,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.2,17.2,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,62.4,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,1.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,16.9,0.0,15.1,0.0,0.0,0.0,0.0,0.0,7.1
6.2,0.0,2.4,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.8,0.0,124.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.9,22.2,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0
33.4,6.2,33.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8
0.0,0.0,13.8,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2
0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.0,102.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.2,0.0,28.0,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0
10.4,0.0,9.2,36.6,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.2,1.2,2.1,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.2,16.2,6.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.2,3.2,0.0,15.3,0.0,0.0,0.0,0.0,0.0,8.2,0.0
0.0,1.8,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0
0.0,0.0,14.1,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,43.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.0,47.1,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
